CELDA_ORIGEN;NOMBRE_CELDA_ORIGEN;CELDA_DESTINO;NOMBRE_CELDA_DESTINO;FLUJO;
13BA;Barcarrota y Salvaleón;12BA;Jerez de los Caballeros y otros municipios;36;
13BI;Zamudio y otros municipios;09BI;Sondika y Loiu;148;
13BI;Zamudio y otros municipios;26BI;Basauri;28;
13BI;Zamudio y otros municipios;33BI;Galdakao;37;
13BI;Zamudio y otros municipios;39BI;Mungia;23;
13BI;Zamudio y otros municipios;50BI;Derio;136;
13BI;Zamudio y otros municipios;51BI;Erandio;20;
13BU;Sasamón y otros municipios;12BU;Villarcayo de Merindad de Castilla la Vieja y otros municipios;47;
13BU;Sasamón y otros municipios;30BU;Burgos (distrito 09);38;
13CA;Santiurde de Toranzo y otros municipios;14CA;Selaya y otros municipios;74;
13CC;Guadalupe y otros municipios;11CC;Logrosán y otros municipios;30;
13CC;Guadalupe y otros municipios;14CC;Peraleda de la Mata y otros municipios;59;
13CO;Baena y Valenzuela;08CO;Luque y Carcabuey;109;
13CO;Baena y Valenzuela;09CO;Doña Mencía y Zuheros;155;
13CO;Baena y Valenzuela;25CO;Cabra;33;
13CO;Baena y Valenzuela;27CO;Castro del Río;48;
13CO;Baena y Valenzuela;30JA;Martos y Jamilena;83;
13CO;Baena y Valenzuela;33JA;Alcaudete;31;
13CO;Baena y Valenzuela;60CO;Nueva Carteya;58;
13CS;Borriol y otros municipios;05CS;Cabanes y otros municipios;29;
13CS;Borriol y otros municipios;06CS;Vall d'Alba y otros municipios;101;
13CS;Borriol y otros municipios;08CS;Lucena del Cid y otros municipios;32;
13CS;Borriol y otros municipios;19CS;Alcora, l';174;
13CS;Borriol y otros municipios;20CS;Almazora/Almassora;103;
13CS;Borriol y otros municipios;25CS;Onda;61;
13CS;Borriol y otros municipios;35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);101;
13CS;Borriol y otros municipios;36CS;Castellón de la Plana/Castelló de la Plana (distrito 06);52;
13CS;Borriol y otros municipios;37CS;Castellón de la Plana/Castelló de la Plana (distrito 07);75;
13CS;Borriol y otros municipios;38CS;Castellón de la Plana/Castelló de la Plana (distrito 08);79;
13CS;Borriol y otros municipios;39CS;Castellón de la Plana/Castelló de la Plana (distrito 09);26;
13CU;Villanueva de la Jara y otros municipios;08AB;Villamalea y otros municipios;34;
13CU;Villanueva de la Jara y otros municipios;20CU;Iniesta y Herrumblar, El;32;
13CU;Villanueva de la Jara y otros municipios;22CU;Motilla del Palancar;56;
13CU;Villanueva de la Jara y otros municipios;24CU;Quintanar del Rey;22;
13CZ;San Fernando (distrito 04);08CZ;Cádiz (distrito 09);34;
13CZ;San Fernando (distrito 04);10CZ;San Fernando (distrito 01);329;
13CZ;San Fernando (distrito 04);11CZ;San Fernando (distrito 06);115;
13CZ;San Fernando (distrito 04);12CZ;San Fernando (distrito 05);65;
13CZ;San Fernando (distrito 04);14CZ;San Fernando (distritos 02 y 03);123;
13CZ;San Fernando (distrito 04);15CZ;Puerto Real;160;
13CÑ;Curtis y Aranga;10CÑ;Mesía y Frades;21;
13CÑ;Curtis y Aranga;11CÑ;Boimorto y otros municipios;139;
13CÑ;Curtis y Aranga;14CÑ;Paderne y otros municipios;36;
13GC;Oliva, La;03GC;Antigua y Betancuria;29;
13GC;Oliva, La;15GC;Puerto del Rosario;303;
13GC;Oliva, La;22GC;Tías;37;
13GC;Oliva, La;27GC;Yaiza;92;
13GI;Santa Coloma de Farners y Brunyola;02GI;Bescanó y otros municipios;30;
13GI;Santa Coloma de Farners y Brunyola;03GI;Vilobí d'Onyar y Riudellots de la Selva;127;
13GI;Santa Coloma de Farners y Brunyola;12GI;Amer y otros municipios;34;
13GI;Santa Coloma de Farners y Brunyola;14GI;Hostalric y otros municipios;70;
13GI;Santa Coloma de Farners y Brunyola;51GI;Maçanet de la Selva;29;
13GI;Santa Coloma de Farners y Brunyola;62GI;Sils;55;
13GP;Zestoa y Aizarnazabal;18GP;Azpeitia;36;
13GP;Zestoa y Aizarnazabal;39GP;Zarautz;31;
13GP;Zestoa y Aizarnazabal;41GP;Zumaia;89;
13GR;Illora y Valderrubio;01GR;Fuente Vaqueros y otros municipios;202;
13GR;Illora y Valderrubio;09GR;Moclín y otros municipios;50;
13GR;Illora y Valderrubio;12GR;Moraleda de Zafayona y otros municipios;88;
13GR;Illora y Valderrubio;14GR;Montefrío y Algarinejo;31;
13GR;Illora y Valderrubio;16GR;Chimeneas y otros municipios;31;
13GR;Illora y Valderrubio;49GR;Huétor Tájar;40;
13GR;Illora y Valderrubio;58GR;Pinos Puente;55;
13GR;Illora y Valderrubio;59GR;Pulianas;47;
13GR;Illora y Valderrubio;67GR;Granada (distrito 03);49;
13HS;Tamarite de Litera y otros municipios;01LL;Lleida (distritos 08 y 09);27;
13HS;Tamarite de Litera y otros municipios;12HS;Benabarre y otros municipios;37;
13HS;Tamarite de Litera y otros municipios;14HS;Binaced y otros municipios;63;
13HS;Tamarite de Litera y otros municipios;21HS;Binéfar;110;
13HS;Tamarite de Litera y otros municipios;34LL;Almacelles;50;
13HU;Nerva y Granada de Río-Tinto, La;001S;Real de la Jara, El y otros municipios;63;
13HU;Nerva y Granada de Río-Tinto, La;12HU;Minas de Riotinto y otros municipios;195;
13JA;Torreperogil y Sabiote;14JA;Navas de San Juan y Arquillos;49;
13JA;Torreperogil y Sabiote;44JA;Úbeda;304;
13LE;Sahagún y otros municipios;10LE;Cistierna y otros municipios;21;
13LL;Alcarràs y otros municipios;01LL;Lleida (distritos 08 y 09);306;
13LL;Alcarràs y otros municipios;14HS;Binaced y otros municipios;47;
13LL;Alcarràs y otros municipios;20LL;Aitona y otros municipios;166;
13LL;Alcarràs y otros municipios;21LL;Castelldans y otros municipios;130;
13LL;Alcarràs y otros municipios;32LL;Lleida (distrito 07) y otros municipios;83;
13LL;Alcarràs y otros municipios;47LL;Lleida (distrito 02);118;
13LO;Rincón de Soto y Aldeanueva de Ebro;16LO;Alfaro;34;
13LO;Rincón de Soto y Aldeanueva de Ebro;18LO;Calahorra;82;
13LO;Rincón de Soto y Aldeanueva de Ebro;32NA;Azagra y Funes;94;
13LO;Rincón de Soto y Aldeanueva de Ebro;33NA;Milagro y Villafranca;26;
13LU;Becerreá y otros municipios;01LU;Lugo (distrito 08) y otros municipios;46;
13LU;Becerreá y otros municipios;12LU;Láncara y otros municipios;31;
13LU;Becerreá y otros municipios;15LU;Fonsagrada, A y otros municipios;42;
13MA;Sayalonga y otros municipios;14MA;Cómpeta y Frigiliana;59;
13MA;Sayalonga y otros municipios;25MA;Algarrobo;43;
13MA;Sayalonga y otros municipios;54MA;Vélez-Málaga (distrito 01);60;
13MU;Bullas;15MU;Caravaca de la Cruz;48;
13MU;Bullas;26MU;Moratalla;59;
13MU;Bullas;27MU;Mula y Pliego;126;
13NA;Lekunberri y otros municipios;03NA;Irurtzun y otros municipios;50;
13NA;Lekunberri y otros municipios;12NA;Lakuntza y otros municipios;39;
13NA;Lekunberri y otros municipios;15NA;Leitza y otros municipios;39;
13OU;Baños de Molgas y otros municipios;02OU;Allariz y Taboadela;54;
13OU;Baños de Molgas y otros municipios;03OU;San Cibrao das Viñas y Merca, A;54;
13OU;Baños de Molgas y otros municipios;04OU;Pereiro de Aguiar, O y Nogueira de Ramuín;67;
13OU;Baños de Molgas y otros municipios;12OU;Maceda y otros municipios;151;
13OU;Baños de Molgas y otros municipios;17OU;Monterrei y otros municipios;43;
13OU;Baños de Molgas y otros municipios;26OU;Xinzo de Limia;83;
13PA;Cervera de Pisuerga y otros municipios;14PA;Aguilar de Campoo y otros municipios;133;
13PO;Bueu;16PO;Cangas;133;
13PO;Bueu;23PO;Marín;194;
13PO;Bueu;30PO;Poio;49;
13PO;Bueu;39PO;Sanxenxo;245;
13PO;Bueu;48PO;Pontevedra (distrito 02);26;
13SA;Alberca, La y otros municipios;12SA;Linares de Riofrío y otros municipios;55;
13SA;Alberca, La y otros municipios;16SA;Fuente de San Esteban, La y otros municipios;32;
13SG;Olombrada y otros municipios;14SG;Cantalejo y otros municipios;23;
13SG;Olombrada y otros municipios;15SG;Boceguillas y otros municipios;26;
13SG;Olombrada y otros municipios;16SG;Riaza y otros municipios;17;
13SG;Olombrada y otros municipios;17SG;Cuéllar;26;
13SG;Olombrada y otros municipios;19BU;Fuentespina y otros municipios;17;
13TA;Castellvell del Camp y Almoster;32TA;Reus (distritos 09 y 10);134;
13TA;Castellvell del Camp y Almoster;60TA;Reus (distrito 01);26;
13TA;Castellvell del Camp y Almoster;61TA;Reus (distrito 02);29;
13TA;Castellvell del Camp y Almoster;62TA;Reus (distrito 03);44;
13TA;Castellvell del Camp y Almoster;64TA;Reus (distrito 05);41;
13TA;Castellvell del Camp y Almoster;65TA;Reus (distrito 06);64;
13TA;Castellvell del Camp y Almoster;66TA;Reus (distrito 07);120;
13TA;Castellvell del Camp y Almoster;67TA;Reus (distrito 08);105;
13TE;Mora de Rubielos y otros municipios;12TE;Sarrión y otros municipios;76;
13TE;Mora de Rubielos y otros municipios;14TE;Cantavieja y otros municipios;20;
13TE;Mora de Rubielos y otros municipios;17TE;Teruel;39;
13TF;Arafo;02TF;Güímar y Fasnia;403;
13TF;Arafo;18TF;Candelaria;174;
13TF;Arafo;29TF;Rosario, El;82;
13TF;Arafo;42TF;San Cristóbal de La Laguna (distrito 02);23;
13TF;Arafo;53TF;Santa Cruz de Tenerife (distrito 09);20;
13TF;Arafo;55TF;Santa Cruz de Tenerife (distrito 11);22;
13TF;Arafo;56TF;Santa Cruz de Tenerife (distrito 12);37;
13TO;Mocejón y Magán;08TO;Alameda de la Sagra y otros municipios;53;
13TO;Mocejón y Magán;09TO;Yuncler y otros municipios;16;
13TO;Mocejón y Magán;60TO;Olías del Rey;89;
13TO;Mocejón y Magán;74TO;Toledo (distrito 05);80;
13TO;Mocejón y Magán;76TO;Toledo (distrito 07);116;
13VA;Rueda y otros municipios;02VA;Mojados y otros municipios;25;
13VA;Rueda y otros municipios;24VA;Medina del Campo;196;
13VA;Rueda y otros municipios;27VA;Tordesillas;39;
13VI;Vitoria-Gasteiz (distrito 02);03VI;Iruña Oka/Iruña de Oca y otros municipios;55;
13VI;Vitoria-Gasteiz (distrito 02);04VI;Zuia y Zigoitia;235;
13VI;Vitoria-Gasteiz (distrito 02);05VI;Legutio y otros municipios;106;
13VI;Vitoria-Gasteiz (distrito 02);06VI;Alegría-Dulantzi y otros municipios;93;
13VI;Vitoria-Gasteiz (distrito 02);07VI;Oyón-Oion y otros municipios;52;
13VI;Vitoria-Gasteiz (distrito 02);12VI;Vitoria-Gasteiz (distrito 01);1097;
13VI;Vitoria-Gasteiz (distrito 02);14VI;Vitoria-Gasteiz (distrito 03);408;
13VI;Vitoria-Gasteiz (distrito 02);15VI;Vitoria-Gasteiz (distrito 04);430;
13VI;Vitoria-Gasteiz (distrito 02);16VI;Vitoria-Gasteiz (distrito 05);1656;
13VI;Vitoria-Gasteiz (distrito 02);17VI;Vitoria-Gasteiz (distrito 06);2057;
13ZA;Daroca y otros municipios;11ZA;Cariñena y otros municipios;30;
13ZM;Santibáñez de Vidriales y otros municipios;11ZM;Santa Cristina de la Polvorosa y otros municipios;28;
13ZM;Santibáñez de Vidriales y otros municipios;20ZM;Benavente;38;
140B;Torelló;035B;Sant Pere de Torelló y otros municipios;121;
140B;Torelló;036B;Sant Quirze de Besora y otros municipios;156;
140B;Torelló;037B;Sant Hipòlit de Voltregà y Masies de Voltregà, Les;277;
140B;Torelló;038B;Gurb y otros municipios;55;
140B;Torelló;080B;Manlleu;75;
140B;Torelló;144B;Vic;96;
140M;Valdemoro (distrito 01);036M;Ciempozuelos;213;
140M;Valdemoro (distrito 01);095M;Aranjuez (distrito 04);36;
140M;Valdemoro (distrito 01);114M;Getafe (distrito 04);131;
140M;Valdemoro (distrito 01);129M;Pinto (distrito 01);64;
140M;Valdemoro (distrito 01);130M;Pinto (distrito 02);136;
140M;Valdemoro (distrito 01);141M;Valdemoro (distrito 02);859;
140M;Valdemoro (distrito 01);261M;Madrid (SCD San Andrés-2);22;
140M;Valdemoro (distrito 01);268M;Madrid (SCD Casco Histórico de Vallecas-2);25;
140M;Valdemoro (distrito 01);283M;Madrid (SCD Timón-Casco Historico-Aeropuerto);17;
140M;Valdemoro (distrito 01);285M;Parla (sección 060 y otras secciones del distrito 01);32;
140M;Valdemoro (distrito 01);53TO;Seseña y Casarrubios del Monte;113;
140V;Paiporta;015V;Albal y Beniparrell;73;
140V;Paiporta;016V;Riba-roja de Túria y Loriguilla;57;
140V;Paiporta;046V;Alfafar y Llocnou de la Corona;248;
140V;Paiporta;077V;Massanassa;193;
140V;Paiporta;085V;Picanya;396;
140V;Paiporta;090V;Valencia (SCD Fronteta de Sant Lluís/La Punta/Ciutat de les Arts i de les Ciènces);53;
140V;Paiporta;091V;Valencia (SCD Safranar/Favara);41;
140V;Paiporta;098V;Benetússer;273;
140V;Paiporta;101V;Torrent (distrito 04);119;
140V;Paiporta;119V;Valencia (SCD La Creu Coberta/Sant Marcel.lí/Camí Real);48;
140V;Paiporta;121V;Valencia (SCD Poblats del Sud);131;
140V;Paiporta;122V;Valencia (SCD Safranar/Vara de Quart);71;
140V;Paiporta;125V;Picassent;53;
140V;Paiporta;137V;Quart de Poblet;43;
140V;Paiporta;149V;Catarroja;193;
140V;Paiporta;152V;Xirivella;101;
140V;Paiporta;157V;Aldaia;43;
140V;Paiporta;161V;Valencia (SCD Campanar);43;
140V;Paiporta;165V;Paterna;48;
141B;Torrelles de Llobregat;072B;Gavà;17;
141B;Torrelles de Llobregat;134B;Sant Vicenç dels Horts;94;
141M;Valdemoro (distrito 02);036M;Ciempozuelos;48;
141M;Valdemoro (distrito 02);105M;Fuenlabrada (distrito 04);25;
141M;Valdemoro (distrito 02);114M;Getafe (distrito 04);74;
141M;Valdemoro (distrito 02);129M;Pinto (distrito 01);39;
141M;Valdemoro (distrito 02);130M;Pinto (distrito 02);111;
141M;Valdemoro (distrito 02);138M;Torrejón de Ardoz (distrito 03);16;
141M;Valdemoro (distrito 02);140M;Valdemoro (distrito 01);1239;
141M;Valdemoro (distrito 02);196M;Madrid (SCD Ciudad Universitaria);16;
141M;Valdemoro (distrito 02);268M;Madrid (SCD Casco Histórico de Vallecas-2);18;
141M;Valdemoro (distrito 02);283M;Madrid (SCD Timón-Casco Historico-Aeropuerto);21;
141M;Valdemoro (distrito 02);53TO;Seseña y Casarrubios del Monte;20;
141V;Valencia (SCD Albors/Camí Fondo/Penya-roja);016V;Riba-roja de Túria y Loriguilla;45;
141V;Valencia (SCD Albors/Camí Fondo/Penya-roja);090V;Valencia (SCD Fronteta de Sant Lluís/La Punta/Ciutat de les Arts i de les Ciènces);654;
141V;Valencia (SCD Albors/Camí Fondo/Penya-roja);099V;Valencia (SCD La Creu del Grau);211;
141V;Valencia (SCD Albors/Camí Fondo/Penya-roja);102V;Valencia (SCD El Grau/Natzaret);181;
141V;Valencia (SCD Albors/Camí Fondo/Penya-roja);106V;Valencia (SCD L'Amistat/La Vega Baixa/La Carrasca);68;
141V;Valencia (SCD Albors/Camí Fondo/Penya-roja);115V;Valencia (SCD El Pla del Remei/Gran Via);164;
141V;Valencia (SCD Albors/Camí Fondo/Penya-roja);116V;Valencia (SCD Mont-Olivet);164;
141V;Valencia (SCD Albors/Camí Fondo/Penya-roja);121V;Valencia (SCD Poblats del Sud);58;
141V;Valencia (SCD Albors/Camí Fondo/Penya-roja);124V;Valencia (SCD L'IllaPerduda/Ciutat Jardin);58;
141V;Valencia (SCD Albors/Camí Fondo/Penya-roja);128V;Valencia (SCD Malilla);67;
141V;Valencia (SCD Albors/Camí Fondo/Penya-roja);132V;Valencia (SCD Russafa);93;
141V;Valencia (SCD Albors/Camí Fondo/Penya-roja);139V;Valencia (SCD Aiora);218;
141V;Valencia (SCD Albors/Camí Fondo/Penya-roja);144V;Valencia (SCD Ciutat Vella);69;
141V;Valencia (SCD Albors/Camí Fondo/Penya-roja);154V;Valencia (SCD El Pla del Real);321;
142B;Vacarisses;007B;Castellbell i el Vilar y otros municipios;150;
142B;Vacarisses;093B;Olesa de Montserrat;22;
142B;Vacarisses;304B;Terrassa (distrito 03 y secciones 001 a 004 del distrito 07);25;
142B;Vacarisses;305B;Terrassa (distrito 04);27;
142B;Vacarisses;306B;Terrassa (distrito 05);27;
142M;Madrid (SCD Palacio);143M;Madrid (SCD Embajadores-2);96;
142M;Madrid (SCD Palacio);144M;Madrid (SCD Embajadores-1);118;
142M;Madrid (SCD Palacio);147M;Madrid (SCD Universidad);99;
142M;Madrid (SCD Palacio);148M;Madrid (SCD Sol);273;
142M;Madrid (SCD Palacio);149M;Madrid (SCD Imperial);227;
142M;Madrid (SCD Palacio);194M;Madrid (SCD Casa de Campo);112;
142M;Madrid (SCD Palacio);195M;Madrid (SCD Argüelles);74;
142M;Madrid (SCD Palacio);200M;Madrid (SCD Puerta del Angel-1);171;
142M;Madrid (SCD Palacio);213M;Madrid (SCD San Isidro);41;
142V;Gandia (distrito 02);001V;Daimús y otros municipios;35;
142V;Gandia (distrito 02);002V;Bellreguard y otros municipios;75;
142V;Gandia (distrito 02);003V;Gandia (distritos 01 y 03);533;
142V;Gandia (distrito 02);004V;Vilallonga/Villalonga y Ador;77;
142V;Gandia (distrito 02);006V;Real de Gandía y otros municipios;85;
142V;Gandia (distrito 02);012V;Xeraco y Xeresa;98;
142V;Gandia (distrito 02);037A;Dénia;58;
142V;Gandia (distrito 02);049V;Oliva y otros municipios;96;
142V;Gandia (distrito 02);051V;Gandia (distrito 07) y Benirredrà;112;
142V;Gandia (distrito 02);089V;Gandia (distrito 05);164;
142V;Gandia (distrito 02);093V;Gandia (distrito 04);287;
143B;Vallirana;013B;Cervelló y Palma de Cervelló, La;164;
143B;Vallirana;065B;Corbera de Llobregat;26;
143B;Vallirana;085B;Molins de Rei;31;
143B;Vallirana;095B;Pallejà;23;
143B;Vallirana;174B;Barcelona (SCD la Marina i la Zona Franca-Port);29;
143M;Madrid (SCD Embajadores-2);142M;Madrid (SCD Palacio);126;
143M;Madrid (SCD Embajadores-2);144M;Madrid (SCD Embajadores-1);461;
143M;Madrid (SCD Embajadores-2);145M;Madrid (SCD Cortes);88;
143M;Madrid (SCD Embajadores-2);148M;Madrid (SCD Sol);86;
143M;Madrid (SCD Embajadores-2);149M;Madrid (SCD Imperial);29;
143M;Madrid (SCD Embajadores-2);150M;Madrid (SCD Acacias);61;
143M;Madrid (SCD Embajadores-2);153M;Madrid (SCD Atocha-Delicias);32;
143M;Madrid (SCD Embajadores-2);154M;Madrid (SCD Palos de Moguer);58;
143M;Madrid (SCD Embajadores-2);159M;Madrid (SCD Niño Jesús-Jerónimos);22;
143V;Valencia (SCD Torrefiel);017V;Bonrepòs i Mirambell y otros municipios;48;
143V;Valencia (SCD Torrefiel);059V;Valencia (SCD Poblats del Nord);88;
143V;Valencia (SCD Torrefiel);081V;Valencia (SCD Marxalenes);50;
143V;Valencia (SCD Torrefiel);110V;Valencia (SCD Morvedre/Trinitat);55;
143V;Valencia (SCD Torrefiel);112V;Valencia (SCD Tormos/Sant Antoni);370;
143V;Valencia (SCD Torrefiel);128V;Valencia (SCD Malilla);50;
143V;Valencia (SCD Torrefiel);129V;Valencia (SCD Ciutat Fallera);494;
143V;Valencia (SCD Torrefiel);134V;Valencia (SCD Benicalap);56;
143V;Valencia (SCD Torrefiel);137V;Quart de Poblet;45;
143V;Valencia (SCD Torrefiel);144V;Valencia (SCD Ciutat Vella);60;
143V;Valencia (SCD Torrefiel);145V;Valencia (SCD Orriols/Sant llorenç);695;
143V;Valencia (SCD Torrefiel);154V;Valencia (SCD El Pla del Real);80;
143V;Valencia (SCD Torrefiel);161V;Valencia (SCD Campanar);118;
143V;Valencia (SCD Torrefiel);165V;Paterna;50;
144B;Vic;028B;Seva y otros municipios;62;
144B;Vic;031B;Balenyà y otros municipios;50;
144B;Vic;032B;Taradell y otros municipios;173;
144B;Vic;033B;Tona y otros municipios;347;
144B;Vic;034B;Calldetenes y Folgueroles;261;
144B;Vic;035B;Sant Pere de Torelló y otros municipios;165;
144B;Vic;036B;Sant Quirze de Besora y otros municipios;27;
144B;Vic;037B;Sant Hipòlit de Voltregà y Masies de Voltregà, Les;78;
144B;Vic;038B;Gurb y otros municipios;658;
144B;Vic;039B;Prats de Lluçanès y otros municipios;34;
144B;Vic;046B;Abrera;53;
144B;Vic;063B;Centelles;48;
144B;Vic;080B;Manlleu;130;
144B;Vic;105B;Roda de Ter;42;
144B;Vic;140B;Torelló;45;
144M;Madrid (SCD Embajadores-1);142M;Madrid (SCD Palacio);118;
144M;Madrid (SCD Embajadores-1);143M;Madrid (SCD Embajadores-2);546;
144M;Madrid (SCD Embajadores-1);145M;Madrid (SCD Cortes);157;
144M;Madrid (SCD Embajadores-1);148M;Madrid (SCD Sol);41;
144M;Madrid (SCD Embajadores-1);149M;Madrid (SCD Imperial);27;
144M;Madrid (SCD Embajadores-1);150M;Madrid (SCD Acacias);199;
144M;Madrid (SCD Embajadores-1);151M;Madrid (SCD Chopera);47;
144M;Madrid (SCD Embajadores-1);154M;Madrid (SCD Palos de Moguer);177;
144M;Madrid (SCD Embajadores-1);159M;Madrid (SCD Niño Jesús-Jerónimos);24;
144M;Madrid (SCD Embajadores-1);224M;Madrid (SCD Moscardó);53;
144V;Valencia (SCD Ciutat Vella);081V;Valencia (SCD Marxalenes);37;
144V;Valencia (SCD Ciutat Vella);084V;Valencia (SCD El Botànic/La Roqueta);174;
144V;Valencia (SCD Ciutat Vella);090V;Valencia (SCD Fronteta de Sant Lluís/La Punta/Ciutat de les Arts i de les Ciènces);46;
144V;Valencia (SCD Ciutat Vella);100V;Valencia (SCD La Petxina);46;
144V;Valencia (SCD Ciutat Vella);110V;Valencia (SCD Morvedre/Trinitat);177;
144V;Valencia (SCD Ciutat Vella);115V;Valencia (SCD El Pla del Remei/Gran Via);87;
144V;Valencia (SCD Ciutat Vella);128V;Valencia (SCD Malilla);42;
144V;Valencia (SCD Ciutat Vella);130V;Valencia (SCD Arrancapins);127;
144V;Valencia (SCD Ciutat Vella);132V;Valencia (SCD Russafa);36;
144V;Valencia (SCD Ciutat Vella);154V;Valencia (SCD El Pla del Real);187;
144V;Valencia (SCD Ciutat Vella);156V;Valencia (SCD Nou Moles/Soternes);29;
144V;Valencia (SCD Ciutat Vella);161V;Valencia (SCD Campanar);132;
144V;Valencia (SCD Ciutat Vella);165V;Paterna;32;
145B;Vilanova del Camí;002B;Òdena y otros municipios;135;
145B;Vilanova del Camí;074B;Igualada;567;
145B;Vilanova del Camí;129B;Santa Margarida de Montbui;100;
145M;Madrid (SCD Cortes);143M;Madrid (SCD Embajadores-2);65;
145M;Madrid (SCD Cortes);144M;Madrid (SCD Embajadores-1);85;
145M;Madrid (SCD Cortes);148M;Madrid (SCD Sol);26;
145M;Madrid (SCD Cortes);159M;Madrid (SCD Niño Jesús-Jerónimos);98;
145V;Valencia (SCD Orriols/Sant llorenç);016V;Riba-roja de Túria y Loriguilla;43;
145V;Valencia (SCD Orriols/Sant llorenç);017V;Bonrepòs i Mirambell y otros municipios;54;
145V;Valencia (SCD Orriols/Sant llorenç);059V;Valencia (SCD Poblats del Nord);54;
145V;Valencia (SCD Orriols/Sant llorenç);064V;Almàssera;60;
145V;Valencia (SCD Orriols/Sant llorenç);073V;Tavernes Blanques;122;
145V;Valencia (SCD Orriols/Sant llorenç);090V;Valencia (SCD Fronteta de Sant Lluís/La Punta/Ciutat de les Arts i de les Ciènces);32;
145V;Valencia (SCD Orriols/Sant llorenç);106V;Valencia (SCD L'Amistat/La Vega Baixa/La Carrasca);35;
145V;Valencia (SCD Orriols/Sant llorenç);110V;Valencia (SCD Morvedre/Trinitat);145;
145V;Valencia (SCD Orriols/Sant llorenç);112V;Valencia (SCD Tormos/Sant Antoni);226;
145V;Valencia (SCD Orriols/Sant llorenç);115V;Valencia (SCD El Pla del Remei/Gran Via);33;
145V;Valencia (SCD Orriols/Sant llorenç);126V;Moncada;39;
145V;Valencia (SCD Orriols/Sant llorenç);128V;Valencia (SCD Malilla);35;
145V;Valencia (SCD Orriols/Sant llorenç);129V;Valencia (SCD Ciutat Fallera);52;
145V;Valencia (SCD Orriols/Sant llorenç);136V;Alboraya;261;
145V;Valencia (SCD Orriols/Sant llorenç);143V;Valencia (SCD Torrefiel);543;
145V;Valencia (SCD Orriols/Sant llorenç);144V;Valencia (SCD Ciutat Vella);58;
145V;Valencia (SCD Orriols/Sant llorenç);150V;Valencia (SCD Benimaclet);379;
145V;Valencia (SCD Orriols/Sant llorenç);154V;Valencia (SCD El Pla del Real);78;
145V;Valencia (SCD Orriols/Sant llorenç);165V;Paterna;54;
146B;Vilafranca del Penedès;006B;Subirats y Olesa de Bonesvalls;79;
146B;Vilafranca del Penedès;014B;Canyelles y Olivella;89;
146B;Vilafranca del Penedès;020B;Granada, La y otros municipios;281;
146B;Vilafranca del Penedès;021B;Olèrdola y Castellet i la Gornal;321;
146B;Vilafranca del Penedès;022B;Sant Martí Sarroca y Castellví de la Marca;147;
146B;Vilafranca del Penedès;023B;Sant Pere de Riudebitlles y otros municipios;69;
146B;Vilafranca del Penedès;024B;Font-rubí y otros municipios;242;
146B;Vilafranca del Penedès;126B;Sant Sadurní d'Anoia;142;
146B;Vilafranca del Penedès;130B;Santa Margarida i els Monjos;241;
146M;Madrid (SCD Justicia);147M;Madrid (SCD Universidad);213;
146M;Madrid (SCD Justicia);148M;Madrid (SCD Sol);32;
146M;Madrid (SCD Justicia);160M;Madrid (SCD Recoletos);60;
146M;Madrid (SCD Justicia);181M;Madrid (SCD Trafalgar);52;
146M;Madrid (SCD Justicia);182M;Madrid (SCD Almagro);72;
146V;Algemesí;014V;Albalat de la Ribera y otros municipios;49;
146V;Algemesí;030V;Catadau y otros municipios;16;
146V;Algemesí;035V;Alcàntera de Xúquer y otros municipios;16;
146V;Algemesí;050V;Alberic y otros municipios;16;
146V;Algemesí;057V;Guadassuar;131;
146V;Algemesí;088V;Alcúdia, l';16;
146V;Algemesí;095V;Alginet;16;
146V;Algemesí;103V;Carlet;16;
146V;Algemesí;164V;Alzira;151;
147B;Badia del Vallès (sección 006 y otras secciones del distrito 01);131B;Barberà del Vallès;353;
147B;Badia del Vallès (sección 006 y otras secciones del distrito 01);281B;Sabadell (distrito 06) y Badia del Vallès (secciones 005 y 007 del distrito 01);189;
147B;Badia del Vallès (sección 006 y otras secciones del distrito 01);301B;Cerdanyola del Vallès;186;
147M;Madrid (SCD Universidad);142M;Madrid (SCD Palacio);77;
147M;Madrid (SCD Universidad);146M;Madrid (SCD Justicia);265;
147M;Madrid (SCD Universidad);148M;Madrid (SCD Sol);44;
147M;Madrid (SCD Universidad);179M;Madrid (SCD Gaztambide);32;
147M;Madrid (SCD Universidad);180M;Madrid (SCD Arapiles);187;
147M;Madrid (SCD Universidad);181M;Madrid (SCD Trafalgar);123;
147M;Madrid (SCD Universidad);194M;Madrid (SCD Casa de Campo);56;
147M;Madrid (SCD Universidad);195M;Madrid (SCD Argüelles);113;
147M;Madrid (SCD Universidad);196M;Madrid (SCD Ciudad Universitaria);18;
147V;Sueca;013V;Corbera y otros municipios;240;
147V;Sueca;014V;Albalat de la Ribera y otros municipios;109;
147V;Sueca;019V;Serra y otros municipios;494;
147V;Sueca;053V;Sollana;47;
147V;Sueca;103V;Carlet;47;
147V;Sueca;113V;Silla;47;
147V;Sueca;121V;Valencia (SCD Poblats del Sud);179;
147V;Sueca;127V;Cullera;319;
147V;Sueca;164V;Alzira;140;
148B;Badalona (distrito 01);082B;Masnou, El;24;
148B;Badalona (distrito 01);087B;Montgat;29;
148B;Badalona (distrito 01);149B;Badalona (distrito 02);223;
